code,銘柄名,市場,業種,単元株数,現在値,出来高,配当利回り,予PER,実PBR,実ROE,売上高,経常利益,利益/売上,自己資本比率,優待月(上),優待月(下),単元倍率,特色,連結事業
5984,兼房,東証2部,,,626.0,,,,,,,,,,,,,,
5985,サンコール,東証1部,,,458.0,,,,,,,,,,,,,,
5986,モリテック　スチール,東証1部,,,447.0,,,,,,,,,,,,,,
5987,オーネックス,東証JQS,,,990.0,,,,,,,,,,,,,,
5988,パイオラックス,東証1部,,,1513.0,,,,,,,,,,,,,,
5989,エイチワン,東証1部,,,777.0,,,,,,,,,,,,,,
5990,スーパーツール,東証JQS,,,2250.0,,,,,,,,,,,,,,
5991,ニッパツ,東証1部,,,851.0,,,,,,,,,,,,,,
5992,中央発條,東証1部,,,1059.0,,,,,,,,,,,,,,
5993,知多鋼業,名証2部,,,689.0,,,,,,,,,,,,,,
5994,ファインシンター,東証2部,,,1698.0,,,,,,,,,,,,,,
5997,協立エアテック,東証JQS,,,586.0,,,,,,,,,,,,,,
5998,アドバネクス,東証1部,,,1388.0,,,,,,,,,,,,,,
5999,イハラサイエンス,東証JQS,,,1816.0,,,,,,,,,,,,,,
6005,三浦工業,東証1部,,,5270.0,,,,,,,,,,,,,,
6013,タクマ,東証1部,,,1917.0,,,,,,,,,,,,,,
6016,ジャパンエンジンコーポレーション,東証2部,,,1231.0,,,,,,,,,,,,,,
6018,阪神内燃機工業,東証2部,,,1801.0,,,,,,,,,,,,,,
6022,赤阪鐵工所,東証2部,,,1600.0,,,,,,,,,,,,,,
6023,ダイハツディーゼル,東証2部,,,481.0,,,,,,,,,,,,,,
6025,日本ＰＣサービス,名古屋セ,,,1850.0,,,,,,,,,,,,,,
6026,ＧＭＯ　ＴＥＣＨ,マザーズ,,,2005.0,,,,,,,,,,,,,,
6027,弁護士ドットコム,マザーズ,,,8260.0,,,,,,,,,,,,,,
6028,テクノプロ・ホールディングス,東証1部,,,8080.0,,,,,,,,,,,,,,
6029,アトラグループ,東証1部,,,333.0,,,,,,,,,,,,,,
6030,アドベンチャー,マザーズ,,,6890.0,,,,,,,,,,,,,,
6031,サイジニア,マザーズ,,,1716.0,,,,,,,,,,,,,,
6032,インターワークス,東証1部,,,393.0,,,,,,,,,,,,,,
6033,エクストリーム,マザーズ,,,999.0,,,,,,,,,,,,,,
6034,ＭＲＴ,マザーズ,,,1227.0,,,,,,,,,,,,,,
6035,アイ・アールジャパンホールディングス,東証1部,,,12680.0,,,,,,,,,,,,,,
6036,ＫｅｅＰｅｒ技研,東証1部,,,2120.0,,,,,,,,,,,,,,
6037,ファーストロジック,東証1部,,,740.0,,,,,,,,,,,,,,
6038,イード,マザーズ,,,867.0,,,,,,,,,,,,,,
6039,日本動物高度医療センター,マザーズ,,,1925.0,,,,,,,,,,,,,,
6040,日本スキー場開発,マザーズ,,,654.0,,,,,,,,,,,,,,
6042,ニッキ,東証2部,,,1847.0,,,,,,,,,,,,,,
6044,三機サービス,東証1部,,,1071.0,,,,,,,,,,,,,,
6045,レントラックス,マザーズ,,,543.0,,,,,,,,,,,,,,
6046,リンクバル,マザーズ,,,290.0,,,,,,,,,,,,,,
6047,Ｇｕｎｏｓｙ,東証1部,,,929.0,,,,,,,,,,,,,,
6048,デザインワン・ジャパン,東証1部,,,230.0,,,,,,,,,,,,,,
6049,イトクロ,マザーズ,,,1005.0,,,,,,,,,,,,,,
6050,イー・ガーディアン,東証1部,,,2577.0,,,,,,,,,,,,,,
6054,リブセンス,東証1部,,,226.0,,,,,,,,,,,,,,
6055,ジャパンマテリアル,東証1部,,,1173.0,,,,,,,,,,,,,,
6058,ベクトル,東証1部,,,893.0,,,,,,,,,,,,,,
6059,ウチヤマホールディングス,東証1部,,,363.0,,,,,,,,,,,,,,
6060,こころネット,東証JQS,,,920.0,,,,,,,,,,,,,,
6061,ユニバーサル園芸社,東証JQS,,,1850.0,,,,,,,,,,,,,,
6062,チャーム・ケア・コーポレーション,東証1部,,,1195.0,,,,,,,,,,,,,,
6063,日本エマージェンシーアシスタンス,東証JQS,,,1400.0,,,,,,,,,,,,,,
6067,インパクトホールディングス,マザーズ,,,2187.0,,,,,,,,,,,,,,
6069,トレンダーズ,マザーズ,,,620.0,,,,,,,,,,,,,,
6070,キャリアリンク,東証1部,,,2230.0,,,,,,,,,,,,,,
6071,ＩＢＪ,東証1部,,,949.0,,,,,,,,,,,,,,
6072,地盤ネットホールディングス,マザーズ,,,205.0,,,,,,,,,,,,,,
6073,アサンテ,東証1部,,,1861.0,,,,,,,,,,,,,,
6074,ジェイエスエス,東証JQS,,,510.0,,,,,,,,,,,,,,
6076,アメイズ,福証,,,865.0,,,,,,,,,,,,,,
6077,Ｎ・フィールド,東証1部,,,1199.0,,,,,,,,,,,,,,
6078,バリューＨＲ,東証1部,,,1629.0,,,,,,,,,,,,,,
6080,Ｍ＆Ａキャピタルパートナーズ,東証1部,,,4685.0,,,,,,,,,,,,,,
6081,アライドアーキテクツ,マザーズ,,,933.0,,,,,,,,,,,,,,
6082,ライドオンエクスプレスホールディングス,東証1部,,,1544.0,,,,,,,,,,,,,,
6083,ＥＲＩホールディングス,東証1部,,,581.0,,,,,,,,,,,,,,
6085,アーキテクツ・スタジオ・ジャパン,マザーズ,,,960.0,,,,,,,,,,,,,,
6086,シンメンテホールディングス,マザーズ,,,892.0,,,,,,,,,,,,,,
6087,アビスト,東証1部,,,2918.0,,,,,,,,,,,,,,
6088,シグマクシス,東証1部,,,1960.0,,,,,,,,,,,,,,
6089,ウィルグループ,東証1部,,,951.0,,,,,,,,,,,,,,
6090,ヒューマン・メタボローム・テクノロジーズ,マザーズ,,,793.0,,,,,,,,,,,,,,
6091,ウエスコホールディングス,東証2部,,,454.0,,,,,,,,,,,,,,
6092,エンバイオ・ホールディングス,マザーズ,,,602.0,,,,,,,,,,,,,,
6093,エスクロー・エージェント・ジャパン,東証1部,,,237.0,,,,,,,,,,,,,,
6094,フリークアウト・ホールディングス,マザーズ,,,1334.0,,,,,,,,,,,,,,
6095,メドピア,東証1部,,,4775.0,,,,,,,,,,,,,,
6096,レアジョブ,東証1部,,,1772.0,,,,,,,,,,,,,,
6098,リクルートホールディングス,東証1部,,,5149.0,,,,,,,,,,,,,,
6099,エラン,東証1部,,,1295.0,,,,,,,,,,,,,,
6101,ツガミ,東証1部,,,1638.0,,,,,,,,,,,,,,
6103,オークマ,東証1部,,,5690.0,,,,,,,,,,,,,,
6104,芝浦機械,東証1部,,,2514.0,,,,,,,,,,,,,,
6111,旭精機工業,名証2部,,,1930.0,,,,,,,,,,,,,,
6113,アマダ,東証1部,,,1118.0,,,,,,,,,,,,,,
6118,アイダエンジニアリング,東証1部,,,895.0,,,,,,,,,,,,,,
6121,滝澤鉄工所,東証1部,,,1113.0,,,,,,,,,,,,,,
6125,岡本工作機械製作所,東証2部,,,4045.0,,,,,,,,,,,,,,
6131,浜井産業,東証2部,,,1033.0,,,,,,,,,,,,,,
6134,ＦＵＪＩ,東証1部,,,2652.0,,,,,,,,,,,,,,
6135,牧野フライス製作所,東証1部,,,4365.0,,,,,,,,,,,,,,
6136,ＯＳＧ,東証1部,,,1812.0,,,,,,,,,,,,,,
6137,小池酸素工業,東証2部,,,2345.0,,,,,,,,,,,,,,
6138,ダイジェット工業,東証1部,,,1336.0,,,,,,,,,,,,,,
6140,旭ダイヤモンド工業,東証1部,,,536.0,,,,,,,,,,,,,,
6141,ＤＭＧ森精機,東証1部,,,1786.0,,,,,,,,,,,,,,
6142,富士精工,名証2部,,,1425.0,,,,,,,,,,,,,,
6143,ソディック,東証1部,,,1082.0,,,,,,,,,,,,,,
6144,西部電機,東証2部,,,1276.0,,,,,,,,,,,,,,
6145,ＮＩＴＴＯＫＵ,東証JQS,,,3480.0,,,,,,,,,,,,,,
6146,ディスコ,東証1部,,,31550.0,,,,,,,,,,,,,,
6147,ヤマザキ,東証JQS,,,437.0,,,,,,,,,,,,,,
6149,小田原エンジニアリング,東証JQS,,,2599.0,,,,,,,,,,,,,,
6150,タケダ機械,東証JQS,,,2471.0,,,,,,,,,,,,,,
6151,日東工器,東証1部,,,1939.0,,,,,,,,,,,,,,
6155,高松機械工業,東証2部,,,679.0,,,,,,,,,,,,,,
6156,エーワン精密,東証JQS,,,1348.0,,,,,,,,,,,,,,
6157,日進工具,東証1部,,,1446.0,,,,,,,,,,,,,,
6158,和井田製作所,東証JQS,,,1136.0,,,,,,,,,,,,,,
6159,ミクロン精密,東証JQS,,,1104.0,,,,,,,,,,,,,,
6161,エスティック,東証2部,,,4680.0,,,,,,,,,,,,,,
6164,太陽工機,東証JQS,,,1094.0,,,,,,,,,,,,,,
6165,パンチ工業,東証1部,,,594.0,,,,,,,,,,,,,,
6166,中村超硬,マザーズ,,,801.0,,,,,,,,,,,,,,
6167,冨士ダイス,東証1部,,,649.0,,,,,,,,,,,,,,
6171,土木管理総合試験所,東証1部,,,378.0,,,,,,,,,,,,,,
6172,メタップス,マザーズ,,,1086.0,,,,,,,,,,,,,,
6173,アクアライン,マザーズ,,,730.0,,,,,,,,,,,,,,
6175,ネットマーケティング,東証1部,,,541.0,,,,,,,,,,,,,,
6176,ブランジスタ,マザーズ,,,490.0,,,,,,,,,,,,,,
6177,ＡｐｐＢａｎｋ,マザーズ,,,173.0,,,,,,,,,,,,,,
6178,日本郵政,東証1部,,,939.3,,,,,,,,,,,,,,
6180,ＧＭＯメディア,マザーズ,,,1914.0,,,,,,,,,,,,,,
6181,タメニー,マザーズ,,,132.0,,,,,,,,,,,,,,
6182,ロゼッタ,マザーズ,,,2046.0,,,,,,,,,,,,,,
6183,ベルシステム２４ホールディングス,東証1部,,,1612.0,,,,,,,,,,,,,,
6184,鎌倉新書,東証1部,,,1207.0,,,,,,,,,,,,,,
6185,ＳＭＮ,東証1部,,,795.0,,,,,,,,,,,,,,
6186,一蔵,東証1部,,,408.0,,,,,,,,,,,,,,
6188,富士ソフトサービスビューロ,東証2部,,,373.0,,,,,,,,,,,,,,
6189,グローバルキッズＣＯＭＰＡＮＹ,東証1部,,,969.0,,,,,,,,,,,,,,
6190,フェニックスバイオ,マザーズ,,,597.0,,,,,,,,,,,,,,
6191,エアトリ,東証1部,,,2487.0,,,,,,,,,,,,,,
6192,ハイアス・アンド・カンパニー,マザーズ,,,152.0,,,,,,,,,,,,,,
6193,バーチャレクス・ホールディングス,マザーズ,,,651.0,,,,,,,,,,,,,,
6194,アトラエ,東証1部,,,1577.0,,,,,,,,,,,,,,
6195,ホープ,マザーズ,,,1323.0,,,,,,,,,,,,,,
6196,ストライク,東証1部,,,4145.0,,,,,,,,,,,,,,
6197,ソラスト,東証1部,,,1294.0,,,,,,,,,,,,,,
6198,キャリア,マザーズ,,,510.0,,,,,,,,,,,,,,
6199,セラク,東証1部,,,2085.0,,,,,,,,,,,,,,
6200,インソース,東証1部,,,2349.0,,,,,,,,,,,,,,
6201,豊田自動織機,東証1部,,,9340.0,,,,,,,,,,,,,,
6203,豊和工業,東証1部,,,811.0,,,,,,,,,,,,,,
6205,ＯＫＫ,東証1部,,,423.0,,,,,,,,,,,,,,
6208,石川製作所,東証1部,,,1701.0,,,,,,,,,,,,,,
6210,東洋機械金属,東証1部,,,513.0,,,,,,,,,,,,,,
6217,津田駒工業,東証1部,,,916.0,,,,,,,,,,,,,,
6218,エンシュウ,東証1部,,,895.0,,,,,,,,,,,,,,
6222,島精機製作所,東証1部,,,2228.0,,,,,,,,,,,,,,
6229,オーケーエム,東証2部,,,1576.0,,,,,,,,,,,,,,
6230,ＳＡＮＥＩ,東証2部,,,3760.0,,,,,,,,,,,,,,
6231,木村工機,東証2部,,,2529.0,,,,,,,,,,,,,,
6232,自律制御システム研究所,マザーズ,,,2506.0,,,,,,,,,,,,,,
6233,極東産機,東証JQS,,,586.0,,,,,,,,,,,,,,
6235,オプトラン,東証1部,,,2669.0,,,,,,,,,,,,,,
6236,ＮＣホールディングス,東証1部,,,813.0,,,,,,,,,,,,,,
6237,イワキ,東証1部,,,974.0,,,,,,,,,,,,,,
6238,フリュー,東証1部,,,1091.0,,,,,,,,,,,,,,
6239,ナガオカ,東証JQS,,,911.0,,,,,,,,,,,,,,
6240,ヤマシンフィルタ,東証1部,,,797.0,,,,,,,,,,,,,,
6245,ヒラノテクシード,東証2部,,,2513.0,,,,,,,,,,,,,,
6246,テクノスマート,東証2部,,,1335.0,,,,,,,,,,,,,,
6247,日阪製作所,東証1部,,,846.0,,,,,,,,,,,,,,
6248,横田製作所,東証JQS,,,1108.0,,,,,,,,,,,,,,
6249,ゲームカード・ジョイコホールディングス,東証JQS,,,1246.0,,,,,,,,,,,,,,
6250,やまびこ,東証1部,,,1292.0,,,,,,,,,,,,,,
6254,野村マイクロ・サイエンス,東証2部,,,3345.0,,,,,,,,,,,,,,
6255,エヌ・ピー・シー,マザーズ,,,650.0,,,,,,,,,,,,,,
6257,藤商事,東証JQS,,,892.0,,,,,,,,,,,,,,
6258,平田機工,東証1部,,,6380.0,,,,,,,,,,,,,,
6262,ペガサスミシン製造,東証1部,,,498.0,,,,,,,,,,,,,,
6264,マルマエ,東証1部,,,1543.0,,,,,,,,,,,,,,
6265,妙徳,東証JQS,,,1600.0,,,,,,,,,,,,,,
6266,タツモ,東証1部,,,1551.0,,,,,,,,,,,,,,
6267,ゼネラルパッカー,東証JQS,,,2200.0,,,,,,,,,,,,,,
6268,ナブテスコ,東証1部,,,4845.0,,,,,,,,,,,,,,
6269,三井海洋開発,東証1部,,,2184.0,,,,,,,,,,,,,,
6271,ニッセイ,東証2部,,,999.0,,,,,,,,,,,,,,
6272,レオン自動機,東証1部,,,1333.0,,,,,,,,,,,,,,
6273,ＳＭＣ,東証1部,,,62820.0,,,,,,,,,,,,,,
6276,シリウスビジョン,東証JQS,,,390.0,,,,,,,,,,,,,,
6277,ホソカワミクロン,東証1部,,,5740.0,,,,,,,,,,,,,,
6278,ユニオンツール,東証1部,,,3670.0,,,,,,,,,,,,,,
6279,瑞光,東証2部,,,1082.0,,,,,,,,,,,,,,
6281,前田製作所,東証JQS,,,571.0,,,,,,,,,,,,,,
6282,オイレス工業,東証1部,,,1615.0,,,,,,,,,,,,,,
6284,日精エー・エス・ビー機械,東証1部,,,5400.0,,,,,,,,,,,,,,
6286,靜甲,東証JQS,,,610.0,,,,,,,,,,,,,,
6287,サトーホールディングス,東証1部,,,2653.0,,,,,,,,,,,,,,
6289,技研製作所,東証1部,,,4590.0,,,,,,,,,,,,,,
6291,日本エアーテック,東証1部,,,1166.0,,,,,,,,,,,,,,
6292,カワタ,東証1部,,,875.0,,,,,,,,,,,,,,
6293,日精樹脂工業,東証1部,,,1154.0,,,,,,,,,,,,,,
6294,オカダアイヨン,東証1部,,,1207.0,,,,,,,,,,,,,,
6295,富士変速機,名証2部,,,327.0,,,,,,,,,,,,,,
6297,鉱研工業,東証JQS,,,493.0,,,,,,,,,,,,,,
6298,ワイエイシイホールディングス,東証1部,,,929.0,,,,,,,,,,,,,,
6299,神鋼環境ソリューション,東証2部,,,2607.0,,,,,,,,,,,,,,
6301,コマツ,東証1部,,,3344.0,,,,,,,,,,,,,,
6302,住友重機械工業,東証1部,,,3305.0,,,,,,,,,,,,,,
6303,ササクラ,東証2部,,,2500.0,,,,,,,,,,,,,,
6305,日立建機,東証1部,,,3615.0,,,,,,,,,,,,,,
6306,日工,東証1部,,,703.0,,,,,,,,,,,,,,
6307,サンセイ,東証2部,,,483.0,,,,,,,,,,,,,,
6309,巴工業,東証1部,,,2123.0,,,,,,,,,,,,,,
6310,井関農機,東証1部,,,1478.0,,,,,,,,,,,,,,
6312,フロイント産業,東証JQS,,,787.0,,,,,,,,,,,,,,
6315,ＴＯＷＡ,東証1部,,,1827.0,,,,,,,,,,,,,,
6316,丸山製作所,東証1部,,,1657.0,,,,,,,,,,,,,,
6317,北川鉄工所,東証1部,,,1587.0,,,,,,,,,,,,,,
6319,シンニッタン,東証1部,,,260.0,,,,,,,,,,,,,,
6322,タクミナ,東証2部,,,1200.0,,,,,,,,,,,,,,
6323,ローツェ,東証1部,,,8910.0,,,,,,,,,,,,,,
6324,ハーモニック・ドライブ・システムズ,東証JQS,,,6130.0,,,,,,,,,,,,,,
6325,タカキタ,東証1部,,,635.0,,,,,,,,,,,,,,
6326,クボタ,東証1部,,,2632.0,,,,,,,,,,,,,,
6327,北川精機,東証JQS,,,728.0,,,,,,,,,,,,,,
6328,荏原実業,東証1部,,,5460.0,,,,,,,,,,,,,,
6330,東洋エンジニアリング,東証1部,,,726.0,,,,,,,,,,,,,,
6331,三菱化工機,東証1部,,,2563.0,,,,,,,,,,,,,,
6332,月島機械,東証1部,,,1231.0,,,,,,,,,,,,,,
6333,帝国電機製作所,東証1部,,,1307.0,,,,,,,,,,,,,,
6334,明治機械,東証2部,,,265.0,,,,,,,,,,,,,,
6335,東京機械製作所,東証1部,,,572.0,,,,,,,,,,,,,,
6336,石井表記,東証2部,,,694.0,,,,,,,,,,,,,,
6337,テセック,東証JQS,,,2598.0,,,,,,,,,,,,,,
6338,タカトリ,東証2部,,,911.0,,,,,,,,,,,,,,
6339,新東工業,東証1部,,,755.0,,,,,,,,,,,,,,
6340,澁谷工業,東証1部,,,3500.0,,,,,,,,,,,,,,
6342,太平製作所,東証2部,,,1723.0,,,,,,,,,,,,,,
6343,フリージア・マクロス,東証2部,,,123.0,,,,,,,,,,,,,,
6345,アイチコーポレーション,東証1部,,,872.0,,,,,,,,,,,,,,
6346,キクカワエンタープライズ,東証2部,,,3735.0,,,,,,,,,,,,,,
6347,プラコー,東証JQS,,,1694.0,,,,,,,,,,,,,,
6349,小森コーポレーション,東証1部,,,804.0,,,,,,,,,,,,,,
6351,鶴見製作所,東証1部,,,1810.0,,,,,,,,,,,,,,
6355,住友精密工業,東証1部,,,2149.0,,,,,,,,,,,,,,
6356,日本ギア工業,東証1部,,,321.0,,,,,,,,,,,,,,
6357,三精テクノロジーズ,東証2部,,,849.0,,,,,,,,,,,,,,
6358,酒井重工業,東証1部,,,2066.0,,,,,,,,,,,,,,
6360,東京自働機械製作所,東証2部,,,1690.0,,,,,,,,,,,,,,
6361,荏原,東証1部,,,5050.0,,,,,,,,,,,,,,
6362,石井鐵工所,東証1部,,,2955.0,,,,,,,,,,,,,,
6363,酉島製作所,東証1部,,,885.0,,,,,,,,,,,,,,
6364,北越工業,東証1部,,,1109.0,,,,,,,,,,,,,,
6365,電業社機械製作所,東証2部,,,3630.0,,,,,,,,,,,,,,
6366,千代田化工建設,東証2部,,,419.0,,,,,,,,,,,,,,
6367,ダイキン工業,東証1部,,,21540.0,,,,,,,,,,,,,,
6368,オルガノ,東証1部,,,6180.0,,,,,,,,,,,,,,
6369,トーヨーカネツ,東証1部,,,2492.0,,,,,,,,,,,,,,
6370,栗田工業,東証1部,,,4805.0,,,,,,,,,,,,,,
6371,椿本チエイン,東証1部,,,3110.0,,,,,,,,,,,,,,
6373,大同工業,東証1部,,,1023.0,,,,,,,,,,,,,,
6376,日機装,東証1部,,,1186.0,,,,,,,,,,,,,,
6378,木村化工機,東証1部,,,869.0,,,,,,,,,,,,,,
6379,レイズネクスト,東証1部,,,1231.0,,,,,,,,,,,,,,
6380,オリエンタルチエン工業,東証2部,,,663.0,,,,,,,,,,,,,,
6381,アネスト岩田,東証1部,,,1005.0,,,,,,,,,,,,,,
6382,トリニティ工業,東証2部,,,823.0,,,,,,,,,,,,,,
6383,ダイフク,東証1部,,,9630.0,,,,,,,,,,,,,,
6384,昭和真空,東証JQS,,,1554.0,,,,,,,,,,,,,,
6387,サムコ,東証1部,,,3035.0,,,,,,,,,,,,,,
6390,加藤製作所,東証1部,,,999.0,,,,,,,,,,,,,,
6391,加地テック,東証2部,,,5470.0,,,,,,,,,,,,,,
6392,ヤマダコーポレーション,東証2部,,,2400.0,,,,,,,,,,,,,,
6393,油研工業,東証1部,,,1754.0,,,,,,,,,,,,,,
6395,タダノ,東証1部,,,1113.0,,,,,,,,,,,,,,
6396,宇野澤組鐵工所,東証2部,,,2629.0,,,,,,,,,,,,,,
6400,不二精機,東証JQS,,,636.0,,,,,,,,,,,,,,
6402,兼松エンジニアリング,東証2部,,,1334.0,,,,,,,,,,,,,,
6403,水道機工,東証JQS,,,2011.0,,,,,,,,,,,,,,
6405,鈴茂器工,東証JQS,,,1695.0,,,,,,,,,,,,,,
6406,フジテック,東証1部,,,2307.0,,,,,,,,,,,,,,
6407,ＣＫＤ,東証1部,,,2285.0,,,,,,,,,,,,,,
6408,小倉クラッチ,東証JQS,,,2850.0,,,,,,,,,,,,,,
6409,キトー,東証1部,,,1797.0,,,,,,,,,,,,,,
6411,中野冷機,東証JQS,,,5620.0,,,,,,,,,,,,,,
6412,平和,東証1部,,,1891.0,,,,,,,,,,,,,,
6413,理想科学工業,東証1部,,,1529.0,,,,,,,,,,,,,,
6414,川重冷熱工業,東証JQS,,,1500.0,,,,,,,,,,,,,,
6416,桂川電機,東証JQS,,,639.0,,,,,,,,,,,,,,
6417,ＳＡＮＫＹＯ,東証1部,,,2700.0,,,,,,,,,,,,,,
6418,日本金銭機械,東証1部,,,564.0,,,,,,,,,,,,,,
6419,マースグループホールディングス,東証1部,,,1595.0,,,,,,,,,,,,,,
6420,フクシマガリレイ,東証1部,,,4505.0,,,,,,,,,,,,,,
6424,高見沢サイバネティックス,東証JQS,,,901.0,,,,,,,,,,,,,,
6425,ユニバーサルエンターテインメント,東証JQS,,,2528.0,,,,,,,,,,,,,,
6428,オーイズミ,東証1部,,,378.0,,,,,,,,,,,,,,
6430,ダイコク電機,東証1部,,,902.0,,,,,,,,,,,,,,
6432,竹内製作所,東証1部,,,2946.0,,,,,,,,,,,,,,
6433,ヒーハイスト,東証JQS,,,497.0,,,,,,,,,,,,,,
6436,アマノ,東証1部,,,2860.0,,,,,,,,,,,,,,
6439,中日本鋳工,名証2部,,,518.0,,,,,,,,,,,,,,
6440,ＪＵＫＩ,東証1部,,,851.0,,,,,,,,,,,,,,
6444,サンデンホールディングス,東証1部,,,353.0,,,,,,,,,,,,,,
6445,蛇の目ミシン工業,東証1部,,,780.0,,,,,,,,,,,,,,
6448,ブラザー工業,東証1部,,,2202.0,,,,,,,,,,,,,,
6454,マックス,東証1部,,,1639.0,,,,,,,,,,,,,,
6455,モリタホールディングス,東証1部,,,1619.0,,,,,,,,,,,,,,
6457,グローリー,東証1部,,,2242.0,,,,,,,,,,,,,,
6458,新晃工業,東証1部,,,2036.0,,,,,,,,,,,,,,
6459,大和冷機工業,東証1部,,,1087.0,,,,,,,,,,,,,,
6460,セガサミーホールディングス,東証1部,,,1379.0,,,,,,,,,,,,,,
6461,日本ピストンリング,東証1部,,,1171.0,,,,,,,,,,,,,,
6462,リケン,東証1部,,,2582.0,,,,,,,,,,,,,,
6463,ＴＰＲ,東証1部,,,1552.0,,,,,,,,,,,,,,
6464,ツバキ・ナカシマ,東証1部,,,1665.0,,,,,,,,,,,,,,
6465,ホシザキ,東証1部,,,9930.0,,,,,,,,,,,,,,
6466,ＴＶＥ,東証2部,,,2161.0,,,,,,,,,,,,,,
6467,ニチダイ,東証JQS,,,475.0,,,,,,,,,,,,,,
6469,放電精密加工研究所,東証JQS,,,719.0,,,,,,,,,,,,,,
6470,大豊工業,東証1部,,,956.0,,,,,,,,,,,,,,
6471,日本精工,東証1部,,,1029.0,,,,,,,,,,,,,,
6472,ＮＴＮ,東証1部,,,324.0,,,,,,,,,,,,,,
6473,ジェイテクト,東証1部,,,1098.0,,,,,,,,,,,,,,
6474,不二越,東証1部,,,4205.0,,,,,,,,,,,,,,
6479,ミネベアミツミ,東証1部,,,2802.0,,,,,,,,,,,,,,
6480,日本トムソン,東証1部,,,620.0,,,,,,,,,,,,,,
6481,ＴＨＫ,東証1部,,,3465.0,,,,,,,,,,,,,,
6482,ユーシン精機,東証1部,,,839.0,,,,,,,,,,,,,,
6484,ＫＶＫ,東証JQS,,,1999.0,,,,,,,,,,,,,,
6485,前澤給装工業,東証1部,,,1106.0,,,,,,,,,,,,,,
6486,イーグル工業,東証1部,,,1148.0,,,,,,,,,,,,,,
6488,ヨシタケ,東証JQS,,,555.0,,,,,,,,,,,,,,
6489,前澤工業,東証1部,,,643.0,,,,,,,,,,,,,,
6490,日本ピラー工業,東証1部,,,1977.0,,,,,,,,,,,,,,
6492,岡野バルブ製造,東証2部,,,2541.0,,,,,,,,,,,,,,
6493,日鍛バルブ,東証2部,,,272.0,,,,,,,,,,,,,,
6494,ＮＦＫホールディングス,東証JQS,,,108.0,,,,,,,,,,,,,,
6495,宮入バルブ製作所,東証2部,,,148.0,,,,,,,,,,,,,,
6496,中北製作所,東証2部,,,2928.0,,,,,,,,,,,,,,
6497,ハマイ,東証JQS,,,1030.0,,,,,,,,,,,,,,
6498,キッツ,東証1部,,,743.0,,,,,,,,,,,,,,
6501,日立製作所,東証1部,,,5482.0,,,,,,,,,,,,,,
6502,東芝,東証1部,,,4555.0,,,,,,,,,,,,,,
6503,三菱電機,東証1部,,,1666.0,,,,,,,,,,,,,,
6504,富士電機,東証1部,,,4825.0,,,,,,,,,,,,,,
6505,東洋電機製造,東証1部,,,1252.0,,,,,,,,,,,,,,
6506,安川電機,東証1部,,,4865.0,,,,,,,,,,,,,,
6507,シンフォニアテクノロジー,東証1部,,,1266.0,,,,,,,,,,,,,,
6508,明電舎,東証1部,,,2348.0,,,,,,,,,,,,,,
6513,オリジン,東証1部,,,1332.0,,,,,,,,,,,,,,
6516,山洋電気,東証1部,,,7240.0,,,,,,,,,,,,,,
6517,デンヨー,東証1部,,,2046.0,,,,,,,,,,,,,,
6518,三相電機,東証JQS,,,974.0,,,,,,,,,,,,,,
6521,オキサイド,マザーズ,,,7060.0,,,,,,,,,,,,,,
6531,リファインバース,マザーズ,,,1136.0,,,,,,,,,,,,,,
6532,ベイカレント・コンサルティング,東証1部,,,32300.0,,,,,,,,,,,,,,
6533,Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ,東証1部,,,2897.0,,,,,,,,,,,,,,
6535,アイモバイル,東証1部,,,1278.0,,,,,,,,,,,,,,
6537,ＷＡＳＨハウス,マザーズ,,,627.0,,,,,,,,,,,,,,
6538,キャリアインデックス,東証1部,,,536.0,,,,,,,,,,,,,,
6539,ＭＳ－Ｊａｐａｎ,東証1部,,,1072.0,,,,,,,,,,,,,,
6540,船場,東証1部,,,828.0,,,,,,,,,,,,,,
6541,グレイステクノロジー,東証1部,,,1985.0,,,,,,,,,,,,,,
6542,ＦＣホールディングス,東証JQS,,,930.0,,,,,,,,,,,,,,
6543,日宣,東証JQS,,,1226.0,,,,,,,,,,,,,,
6544,ジャパンエレベーターサービスホールディングス,東証1部,,,2202.0,,,,,,,,,,,,,,
6545,インターネットインフィニティー,マザーズ,,,538.0,,,,,,,,,,,,,,
6546,フルテック,東証1部,,,1365.0,,,,,,,,,,,,,,
6547,グリーンズ,東証1部,,,541.0,,,,,,,,,,,,,,
6548,旅工房,マザーズ,,,1091.0,,,,,,,,,,,,,,
6549,ディーエムソリューションズ,東証JQS,,,1341.0,,,,,,,,,,,,,,
6550,Ｆｒｉｎｇｅ８１,マザーズ,,,320.0,,,,,,,,,,,,,,
6551,ツナググループ・ホールディングス,東証1部,,,292.0,,,,,,,,,,,,,,
6552,ＧａｍｅＷｉｔｈ,東証1部,,,663.0,,,,,,,,,,,,,,
6553,ソウルドアウト,東証1部,,,1559.0,,,,,,,,,,,,,,
6554,エスユーエス,マザーズ,,,437.0,,,,,,,,,,,,,,
6555,ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,東証1部,,,587.0,,,,,,,,,,,,,,
6556,ウェルビー,東証1部,,,1473.0,,,,,,,,,,,,,,
